,freq,score
0,0.4601226993865088,0.596816976127321
1,0.054533060668029994,0.042440318302387266
2,0.054533060668029994,0.042440318302387266
3,0.054533060668029994,0.042440318302387266
4,0.054533060668029994,0.042440318302387266
5,0.05112474437627812,0.03978779840848806
6,0.05112474437627812,0.03978779840848806
7,0.05112474437627812,0.03978779840848806
8,0.05112474437627812,0.03978779840848806
9,0.016359918200409,0.010610079575596816
10,0.016359918200409,0.010610079575596816
11,0.016359918200409,0.010610079575596816
12,0.016359918200409,0.010610079575596816
13,0.016359918200409,0.010610079575596816
14,0.016359918200409,0.010610079575596816
15,0.004771642808452625,0.002652519893899204
16,0.004771642808452625,0.002652519893899204
17,0.004771642808452625,0.002652519893899204
18,0.004771642808452625,0.002652519893899204
